council,long,lat,date,site,beachbugs,id,region,rain_mm,temp_airport
Randwick Council,151.252247,-33.96436,2013-08-16,Malabar Beach,1,28,Sydney City Ocean Beaches,0,21.7
Randwick Council,151.252247,-33.96436,2013-08-14,Malabar Beach,5,28,Sydney City Ocean Beaches,0,24.7
Randwick Council,151.252247,-33.96436,2013-01-24,Malabar Beach,110,28,Sydney City Ocean Beaches,0,27.5
Randwick Council,151.252247,-33.96436,2013-01-06,Malabar Beach,4,28,Sydney City Ocean Beaches,0,30.3
Randwick Council,151.252247,-33.96436,2013-03-19,Malabar Beach,4,28,Sydney City Ocean Beaches,0,24.2
Randwick Council,151.252247,-33.96436,2013-03-13,Malabar Beach,9,28,Sydney City Ocean Beaches,0,29.4
Randwick Council,151.252247,-33.96436,2013-02-11,Malabar Beach,140,28,Sydney City Ocean Beaches,8,22.2
Randwick Council,151.252247,-33.96436,2013-03-01,Malabar Beach,24,28,Sydney City Ocean Beaches,28.6,21.2
Randwick Council,151.252247,-33.96436,2013-04-06,Malabar Beach,52,28,Sydney City Ocean Beaches,12.6,22
Randwick Council,151.252247,-33.96436,2013-05-07,Malabar Beach,5,28,Sydney City Ocean Beaches,0,20
Randwick Council,151.252247,-33.96436,2013-06-06,Malabar Beach,3,28,Sydney City Ocean Beaches,0,21.8
Randwick Council,151.252247,-33.96436,2013-05-31,Malabar Beach,4,28,Sydney City Ocean Beaches,0,25
Randwick Council,151.252247,-33.96436,2013-05-20,Malabar Beach,5,28,Sydney City Ocean Beaches,0,20.2
Randwick Council,151.252247,-33.96436,2013-06-24,Malabar Beach,20,28,Sydney City Ocean Beaches,55.6,15
Randwick Council,151.252247,-33.96436,2013-06-12,Malabar Beach,9,28,Sydney City Ocean Beaches,0,16.2
Randwick Council,151.252247,-33.96436,2013-07-06,Malabar Beach,0,28,Sydney City Ocean Beaches,0,18.5
Randwick Council,151.252247,-33.96436,2013-07-24,Malabar Beach,170,28,Sydney City Ocean Beaches,0,16.1
Randwick Council,151.252247,-33.96436,2013-07-18,Malabar Beach,9,28,Sydney City Ocean Beaches,0,23.3
Randwick Council,151.252247,-33.96436,2013-08-08,Malabar Beach,54,28,Sydney City Ocean Beaches,10.4,13.3
Randwick Council,151.252247,-33.96436,2013-08-22,Malabar Beach,1,28,Sydney City Ocean Beaches,0,19.4
Randwick Council,151.252247,-33.96436,2013-08-29,Malabar Beach,2,28,Sydney City Ocean Beaches,0,22.8
Randwick Council,151.252247,-33.96436,2013-09-10,Malabar Beach,10,28,Sydney City Ocean Beaches,0,33.6
Randwick Council,151.252247,-33.96436,2013-09-16,Malabar Beach,6,28,Sydney City Ocean Beaches,1.8,18.1
Randwick Council,151.252247,-33.96436,2013-10-04,Malabar Beach,6,28,Sydney City Ocean Beaches,3,18.8
Randwick Council,151.252247,-33.96436,2013-10-28,Malabar Beach,50,28,Sydney City Ocean Beaches,33.8,23.3
Randwick Council,151.252247,-33.96436,2013-11-21,Malabar Beach,5,28,Sydney City Ocean Beaches,0,27.1
Randwick Council,151.252247,-33.96436,2013-11-13,Malabar Beach,7,28,Sydney City Ocean Beaches,8.8,29.7
Randwick Council,151.252247,-33.96436,2013-12-13,Malabar Beach,13,28,Sydney City Ocean Beaches,0,28.9
Randwick Council,151.252247,-33.96436,2013-09-02,Malabar Beach,1,28,Sydney City Ocean Beaches,0,24.4
Randwick Council,151.252247,-33.96436,2013-09-28,Malabar Beach,5,28,Sydney City Ocean Beaches,0,30.4
Randwick Council,151.252247,-33.96436,2013-09-22,Malabar Beach,1,28,Sydney City Ocean Beaches,0,24.2
Randwick Council,151.252247,-33.96436,2013-11-05,Malabar Beach,26,28,Sydney City Ocean Beaches,0,19.9
Randwick Council,151.252247,-33.96436,2013-10-20,Malabar Beach,10,28,Sydney City Ocean Beaches,0,28.3
Randwick Council,151.252247,-33.96436,2013-10-12,Malabar Beach,4,28,Sydney City Ocean Beaches,0,26.8
Randwick Council,151.252247,-33.96436,2013-12-23,Malabar Beach,10,28,Sydney City Ocean Beaches,0,36.6
Randwick Council,151.252247,-33.96436,2013-12-07,Malabar Beach,9,28,Sydney City Ocean Beaches,0,25.6
Randwick Council,151.252247,-33.96436,2013-11-29,Malabar Beach,4,28,Sydney City Ocean Beaches,NA,20.7
Randwick Council,151.252247,-33.96436,2013-12-31,Malabar Beach,1500,28,Sydney City Ocean Beaches,0,30.2
Randwick Council,151.25718,-33.94879,2013-11-21,Maroubra Beach,3,27,Sydney City Ocean Beaches,0,27.1
Randwick Council,151.25718,-33.94879,2013-12-31,Maroubra Beach,2100,27,Sydney City Ocean Beaches,0,30.2
Randwick Council,151.25718,-33.94879,2013-12-13,Maroubra Beach,0,27,Sydney City Ocean Beaches,0,28.9
Randwick Council,151.25718,-33.94879,2013-10-04,Maroubra Beach,0,27,Sydney City Ocean Beaches,3,18.8
Randwick Council,151.25718,-33.94879,2013-10-28,Maroubra Beach,36,27,Sydney City Ocean Beaches,33.8,23.3
Randwick Council,151.25718,-33.94879,2013-12-23,Maroubra Beach,0,27,Sydney City Ocean Beaches,0,36.6
Randwick Council,151.25718,-33.94879,2013-11-13,Maroubra Beach,0,27,Sydney City Ocean Beaches,8.8,29.7
Randwick Council,151.25718,-33.94879,2013-09-16,Maroubra Beach,130,27,Sydney City Ocean Beaches,1.8,18.1
Randwick Council,151.25718,-33.94879,2013-12-07,Maroubra Beach,1,27,Sydney City Ocean Beaches,0,25.6
Randwick Council,151.25718,-33.94879,2013-11-29,Maroubra Beach,11,27,Sydney City Ocean Beaches,NA,20.7
Randwick Council,151.25718,-33.94879,2013-11-05,Maroubra Beach,3,27,Sydney City Ocean Beaches,0,19.9
Randwick Council,151.25718,-33.94879,2013-10-12,Maroubra Beach,2,27,Sydney City Ocean Beaches,0,26.8
Randwick Council,151.25718,-33.94879,2013-10-20,Maroubra Beach,0,27,Sydney City Ocean Beaches,0,28.3
Randwick Council,151.25718,-33.94879,2013-09-28,Maroubra Beach,1,27,Sydney City Ocean Beaches,0,30.4
Randwick Council,151.25718,-33.94879,2013-09-22,Maroubra Beach,7,27,Sydney City Ocean Beaches,0,24.2
Randwick Council,151.25718,-33.94879,2013-09-10,Maroubra Beach,4,27,Sydney City Ocean Beaches,0,33.6
Randwick Council,151.25718,-33.94879,2013-09-02,Maroubra Beach,0,27,Sydney City Ocean Beaches,0,24.4
Randwick Council,151.25718,-33.94879,2013-08-22,Maroubra Beach,0,27,Sydney City Ocean Beaches,0,19.4
Randwick Council,151.25718,-33.94879,2013-08-16,Maroubra Beach,0,27,Sydney City Ocean Beaches,0,21.7
Randwick Council,151.25718,-33.94879,2013-08-08,Maroubra Beach,10,27,Sydney City Ocean Beaches,10.4,13.3
Randwick Council,151.25718,-33.94879,2013-07-24,Maroubra Beach,3,27,Sydney City Ocean Beaches,0,16.1
Randwick Council,151.25718,-33.94879,2013-07-18,Maroubra Beach,5,27,Sydney City Ocean Beaches,0,23.3
Randwick Council,151.25718,-33.94879,2013-07-12,Maroubra Beach,1,27,Sydney City Ocean Beaches,0,20.8
Randwick Council,151.25718,-33.94879,2013-06-24,Maroubra Beach,16,27,Sydney City Ocean Beaches,55.6,15
Randwick Council,151.25718,-33.94879,2013-05-31,Maroubra Beach,23,27,Sydney City Ocean Beaches,0,25
Randwick Council,151.25718,-33.94879,2013-06-17,Maroubra Beach,37,27,Sydney City Ocean Beaches,0,16.4
Randwick Council,151.25718,-33.94879,2013-04-18,Maroubra Beach,8,27,Sydney City Ocean Beaches,7.8,23.2
Randwick Council,151.25718,-33.94879,2013-04-24,Maroubra Beach,0,27,Sydney City Ocean Beaches,0,22.9
Randwick Council,151.25718,-33.94879,2013-05-01,Maroubra Beach,3,27,Sydney City Ocean Beaches,0,24.4
Randwick Council,151.25718,-33.94879,2013-04-12,Maroubra Beach,3,27,Sydney City Ocean Beaches,0,26.1
Randwick Council,151.25718,-33.94879,2013-04-02,Maroubra Beach,16,27,Sydney City Ocean Beaches,0,24.4
Randwick Council,151.25718,-33.94879,2013-03-25,Maroubra Beach,33,27,Sydney City Ocean Beaches,0,25.8
Randwick Council,151.25718,-33.94879,2013-03-07,Maroubra Beach,1,27,Sydney City Ocean Beaches,0,29.1
Randwick Council,151.25718,-33.94879,2013-01-12,Maroubra Beach,20,27,Sydney City Ocean Beaches,0,31.4
Randwick Council,151.25718,-33.94879,2013-01-18,Maroubra Beach,2,27,Sydney City Ocean Beaches,0,46.4
Randwick Council,151.25718,-33.94879,2013-02-05,Maroubra Beach,0,27,Sydney City Ocean Beaches,0.1,25.7
Randwick Council,151.25718,-33.94879,2013-01-30,Maroubra Beach,11,27,Sydney City Ocean Beaches,0.6,26.6
Randwick Council,151.25718,-33.94879,2013-02-23,Maroubra Beach,60,27,Sydney City Ocean Beaches,7.2,24.8
Randwick Council,151.25718,-33.94879,2013-02-17,Maroubra Beach,6,27,Sydney City Ocean Beaches,13.6,26.3
Randwick Council,151.25718,-33.94879,2013-02-11,Maroubra Beach,4,27,Sydney City Ocean Beaches,8,22.2
Randwick Council,151.25718,-33.94879,2013-08-14,Maroubra Beach,0,27,Sydney City Ocean Beaches,0,24.7
Randwick Council,151.25718,-33.94879,2013-08-29,Maroubra Beach,0,27,Sydney City Ocean Beaches,0,22.8
Randwick Council,151.25718,-33.94879,2013-01-02,Maroubra Beach,1,27,Sydney City Ocean Beaches,0,23.4
Randwick Council,151.25718,-33.94879,2013-07-30,Maroubra Beach,0,27,Sydney City Ocean Beaches,0,20.1
Randwick Council,151.25718,-33.94879,2013-06-30,Maroubra Beach,64,27,Sydney City Ocean Beaches,60.8,15.7
Randwick Council,151.25718,-33.94879,2013-07-06,Maroubra Beach,6,27,Sydney City Ocean Beaches,0,18.5
Randwick Council,151.25718,-33.94879,2013-05-14,Maroubra Beach,9,27,Sydney City Ocean Beaches,0.4,19.3
Randwick Council,151.25718,-33.94879,2013-05-07,Maroubra Beach,1,27,Sydney City Ocean Beaches,0,20
Randwick Council,151.25718,-33.94879,2013-05-25,Maroubra Beach,16,27,Sydney City Ocean Beaches,11.4,18.6
Randwick Council,151.25718,-33.94879,2013-05-20,Maroubra Beach,2,27,Sydney City Ocean Beaches,0,20.2
Randwick Council,151.25718,-33.94879,2013-06-06,Maroubra Beach,6,27,Sydney City Ocean Beaches,0,21.8
Randwick Council,151.25718,-33.94879,2013-06-12,Maroubra Beach,3,27,Sydney City Ocean Beaches,0,16.2
Randwick Council,151.25718,-33.94879,2013-04-06,Maroubra Beach,46,27,Sydney City Ocean Beaches,12.6,22
Randwick Council,151.25718,-33.94879,2013-03-19,Maroubra Beach,0,27,Sydney City Ocean Beaches,0,24.2
Randwick Council,151.25718,-33.94879,2013-03-13,Maroubra Beach,4,27,Sydney City Ocean Beaches,0,29.4
Randwick Council,151.25718,-33.94879,2013-03-01,Maroubra Beach,10,27,Sydney City Ocean Beaches,28.6,21.2
Randwick Council,151.25718,-33.94879,2013-01-06,Maroubra Beach,1,27,Sydney City Ocean Beaches,0,30.3
Randwick Council,151.25718,-33.94879,2013-01-24,Maroubra Beach,5,27,Sydney City Ocean Beaches,0,27.5
Randwick Council,151.257175,-33.951615,2013-01-24,South Maroubra Beach,28,27.4,Sydney City Ocean Beaches,0,27.5
Randwick Council,151.257175,-33.951615,2013-03-01,South Maroubra Beach,450,27.4,Sydney City Ocean Beaches,28.6,21.2
Randwick Council,151.257175,-33.951615,2013-02-17,South Maroubra Beach,1,27.4,Sydney City Ocean Beaches,13.6,26.3
Randwick Council,151.257175,-33.951615,2013-03-13,South Maroubra Beach,2,27.4,Sydney City Ocean Beaches,0,29.4
Randwick Council,151.257175,-33.951615,2013-03-19,South Maroubra Beach,21,27.4,Sydney City Ocean Beaches,0,24.2
Randwick Council,151.257175,-33.951615,2013-04-06,South Maroubra Beach,16,27.4,Sydney City Ocean Beaches,12.6,22
Randwick Council,151.257175,-33.951615,2013-05-01,South Maroubra Beach,0,27.4,Sydney City Ocean Beaches,0,24.4
Randwick Council,151.257175,-33.951615,2013-04-24,South Maroubra Beach,6,27.4,Sydney City Ocean Beaches,0,22.9
Randwick Council,151.257175,-33.951615,2013-05-25,South Maroubra Beach,16,27.4,Sydney City Ocean Beaches,11.4,18.6
Randwick Council,151.257175,-33.951615,2013-05-07,South Maroubra Beach,0,27.4,Sydney City Ocean Beaches,0,20
Randwick Council,151.257175,-33.951615,2013-05-14,South Maroubra Beach,3,27.4,Sydney City Ocean Beaches,0.4,19.3
Randwick Council,151.257175,-33.951615,2013-07-06,South Maroubra Beach,3,27.4,Sydney City Ocean Beaches,0,18.5
Randwick Council,151.257175,-33.951615,2013-06-30,South Maroubra Beach,66,27.4,Sydney City Ocean Beaches,60.8,15.7
Randwick Council,151.257175,-33.951615,2013-06-17,South Maroubra Beach,47,27.4,Sydney City Ocean Beaches,0,16.4
Randwick Council,151.257175,-33.951615,2013-07-30,South Maroubra Beach,2,27.4,Sydney City Ocean Beaches,0,20.1
Randwick Council,151.257175,-33.951615,2013-07-12,South Maroubra Beach,1,27.4,Sydney City Ocean Beaches,0,20.8
Randwick Council,151.257175,-33.951615,2013-01-02,South Maroubra Beach,1,27.4,Sydney City Ocean Beaches,0,23.4
Randwick Council,151.257175,-33.951615,2013-09-02,South Maroubra Beach,2,27.4,Sydney City Ocean Beaches,0,24.4
Randwick Council,151.257175,-33.951615,2013-08-14,South Maroubra Beach,0,27.4,Sydney City Ocean Beaches,0,24.7
Randwick Council,151.257175,-33.951615,2013-08-16,South Maroubra Beach,0,27.4,Sydney City Ocean Beaches,0,21.7
Randwick Council,151.257175,-33.951615,2013-02-11,South Maroubra Beach,30,27.4,Sydney City Ocean Beaches,8,22.2
Randwick Council,151.257175,-33.951615,2013-02-23,South Maroubra Beach,92,27.4,Sydney City Ocean Beaches,7.2,24.8
Randwick Council,151.257175,-33.951615,2013-01-30,South Maroubra Beach,13,27.4,Sydney City Ocean Beaches,0.6,26.6
Randwick Council,151.257175,-33.951615,2013-02-05,South Maroubra Beach,0,27.4,Sydney City Ocean Beaches,0.1,25.7
Randwick Council,151.257175,-33.951615,2013-01-18,South Maroubra Beach,2,27.4,Sydney City Ocean Beaches,0,46.4
Randwick Council,151.257175,-33.951615,2013-01-12,South Maroubra Beach,33,27.4,Sydney City Ocean Beaches,0,31.4
Randwick Council,151.257175,-33.951615,2013-01-06,South Maroubra Beach,0,27.4,Sydney City Ocean Beaches,0,30.3
Randwick Council,151.257175,-33.951615,2013-03-07,South Maroubra Beach,13,27.4,Sydney City Ocean Beaches,0,29.1
Randwick Council,151.257175,-33.951615,2013-03-25,South Maroubra Beach,17,27.4,Sydney City Ocean Beaches,0,25.8
Randwick Council,151.257175,-33.951615,2013-04-02,South Maroubra Beach,0,27.4,Sydney City Ocean Beaches,0,24.4
Randwick Council,151.257175,-33.951615,2013-04-12,South Maroubra Beach,2,27.4,Sydney City Ocean Beaches,0,26.1
Randwick Council,151.257175,-33.951615,2013-04-18,South Maroubra Beach,8,27.4,Sydney City Ocean Beaches,7.8,23.2
Randwick Council,151.257175,-33.951615,2013-05-20,South Maroubra Beach,2,27.4,Sydney City Ocean Beaches,0,20.2
Randwick Council,151.257175,-33.951615,2013-05-31,South Maroubra Beach,2,27.4,Sydney City Ocean Beaches,0,25
Randwick Council,151.257175,-33.951615,2013-06-06,South Maroubra Beach,0,27.4,Sydney City Ocean Beaches,0,21.8
Randwick Council,151.257175,-33.951615,2013-06-24,South Maroubra Beach,27,27.4,Sydney City Ocean Beaches,55.6,15
Randwick Council,151.257175,-33.951615,2013-06-12,South Maroubra Beach,0,27.4,Sydney City Ocean Beaches,0,16.2
Randwick Council,151.257175,-33.951615,2013-07-18,South Maroubra Beach,3,27.4,Sydney City Ocean Beaches,0,23.3
Randwick Council,151.257175,-33.951615,2013-07-24,South Maroubra Beach,1,27.4,Sydney City Ocean Beaches,0,16.1
Randwick Council,151.257175,-33.951615,2013-08-08,South Maroubra Beach,5,27.4,Sydney City Ocean Beaches,10.4,13.3
Randwick Council,151.257175,-33.951615,2013-08-22,South Maroubra Beach,1,27.4,Sydney City Ocean Beaches,0,19.4
Randwick Council,151.257175,-33.951615,2013-08-29,South Maroubra Beach,0,27.4,Sydney City Ocean Beaches,0,22.8
Randwick Council,151.257175,-33.951615,2013-09-10,South Maroubra Beach,1,27.4,Sydney City Ocean Beaches,0,33.6
Randwick Council,151.257175,-33.951615,2013-09-22,South Maroubra Beach,4,27.4,Sydney City Ocean Beaches,0,24.2
Randwick Council,151.257175,-33.951615,2013-10-20,South Maroubra Beach,1,27.4,Sydney City Ocean Beaches,0,28.3
Randwick Council,151.257175,-33.951615,2013-12-07,South Maroubra Beach,0,27.4,Sydney City Ocean Beaches,0,25.6
Randwick Council,151.257175,-33.951615,2013-09-16,South Maroubra Beach,2,27.4,Sydney City Ocean Beaches,1.8,18.1
Randwick Council,151.257175,-33.951615,2013-09-28,South Maroubra Beach,3,27.4,Sydney City Ocean Beaches,0,30.4
Randwick Council,151.257175,-33.951615,2013-11-13,South Maroubra Beach,0,27.4,Sydney City Ocean Beaches,8.8,29.7
Randwick Council,151.257175,-33.951615,2013-11-05,South Maroubra Beach,0,27.4,Sydney City Ocean Beaches,0,19.9
Randwick Council,151.257175,-33.951615,2013-12-23,South Maroubra Beach,3,27.4,Sydney City Ocean Beaches,0,36.6
Randwick Council,151.257175,-33.951615,2013-10-28,South Maroubra Beach,120,27.4,Sydney City Ocean Beaches,33.8,23.3
Randwick Council,151.257175,-33.951615,2013-10-04,South Maroubra Beach,1,27.4,Sydney City Ocean Beaches,3,18.8
Randwick Council,151.257175,-33.951615,2013-10-12,South Maroubra Beach,0,27.4,Sydney City Ocean Beaches,0,26.8
Randwick Council,151.257175,-33.951615,2013-12-13,South Maroubra Beach,6,27.4,Sydney City Ocean Beaches,0,28.9
Randwick Council,151.257175,-33.951615,2013-11-21,South Maroubra Beach,20,27.4,Sydney City Ocean Beaches,0,27.1
Randwick Council,151.257175,-33.951615,2013-12-31,South Maroubra Beach,1200,27.4,Sydney City Ocean Beaches,0,30.2
Randwick Council,151.257175,-33.951615,2013-11-29,South Maroubra Beach,5,27.4,Sydney City Ocean Beaches,NA,20.7
Randwick Council,151.2582,-33.95354,2013-11-29,South Maroubra Rockpool,90,27.3,Sydney City Ocean Beaches,NA,20.7
Randwick Council,151.2582,-33.95354,2013-12-07,South Maroubra Rockpool,79,27.3,Sydney City Ocean Beaches,0,25.6
Randwick Council,151.2582,-33.95354,2013-12-31,South Maroubra Rockpool,630,27.3,Sydney City Ocean Beaches,0,30.2
Randwick Council,151.2582,-33.95354,2013-12-23,South Maroubra Rockpool,3,27.3,Sydney City Ocean Beaches,0,36.6
Randwick Council,151.2582,-33.95354,2013-10-12,South Maroubra Rockpool,7,27.3,Sydney City Ocean Beaches,0,26.8
Randwick Council,151.2582,-33.95354,2013-10-28,South Maroubra Rockpool,210,27.3,Sydney City Ocean Beaches,33.8,23.3
Randwick Council,151.2582,-33.95354,2013-11-05,South Maroubra Rockpool,25,27.3,Sydney City Ocean Beaches,0,19.9
Randwick Council,151.2582,-33.95354,2013-09-28,South Maroubra Rockpool,3,27.3,Sydney City Ocean Beaches,0,30.4
Randwick Council,151.2582,-33.95354,2013-12-13,South Maroubra Rockpool,4,27.3,Sydney City Ocean Beaches,0,28.9
Randwick Council,151.2582,-33.95354,2013-10-20,South Maroubra Rockpool,12,27.3,Sydney City Ocean Beaches,0,28.3
Randwick Council,151.2582,-33.95354,2013-11-21,South Maroubra Rockpool,2,27.3,Sydney City Ocean Beaches,0,27.1
Randwick Council,151.2582,-33.95354,2013-11-13,South Maroubra Rockpool,3,27.3,Sydney City Ocean Beaches,8.8,29.7
Randwick Council,151.2582,-33.95354,2013-09-22,South Maroubra Rockpool,1,27.3,Sydney City Ocean Beaches,0,24.2
Randwick Council,151.2582,-33.95354,2013-10-04,South Maroubra Rockpool,1,27.3,Sydney City Ocean Beaches,3,18.8
Randwick Council,151.2582,-33.95354,2013-09-16,South Maroubra Rockpool,8,27.3,Sydney City Ocean Beaches,1.8,18.1
Randwick Council,151.2582,-33.95354,2013-04-18,South Maroubra Rockpool,13,27.3,Sydney City Ocean Beaches,7.8,23.2
Randwick Council,151.2582,-33.95354,2013-03-25,South Maroubra Rockpool,37,27.3,Sydney City Ocean Beaches,0,25.8
Randwick Council,151.2582,-33.95354,2013-03-07,South Maroubra Rockpool,69,27.3,Sydney City Ocean Beaches,0,29.1
Randwick Council,151.2582,-33.95354,2013-01-06,South Maroubra Rockpool,2,27.3,Sydney City Ocean Beaches,0,30.3
Randwick Council,151.2582,-33.95354,2013-01-12,South Maroubra Rockpool,110,27.3,Sydney City Ocean Beaches,0,31.4
Randwick Council,151.2582,-33.95354,2013-01-18,South Maroubra Rockpool,13,27.3,Sydney City Ocean Beaches,0,46.4
Randwick Council,151.2582,-33.95354,2013-01-30,South Maroubra Rockpool,100,27.3,Sydney City Ocean Beaches,0.6,26.6
Randwick Council,151.2582,-33.95354,2013-02-11,South Maroubra Rockpool,79,27.3,Sydney City Ocean Beaches,8,22.2
Randwick Council,151.2582,-33.95354,2013-01-02,South Maroubra Rockpool,12,27.3,Sydney City Ocean Beaches,0,23.4
Randwick Council,151.2582,-33.95354,2013-04-24,South Maroubra Rockpool,16,27.3,Sydney City Ocean Beaches,0,22.9
Randwick Council,151.2582,-33.95354,2013-05-01,South Maroubra Rockpool,10,27.3,Sydney City Ocean Beaches,0,24.4
Randwick Council,151.2582,-33.95354,2013-04-06,South Maroubra Rockpool,69,27.3,Sydney City Ocean Beaches,12.6,22
Randwick Council,151.2582,-33.95354,2013-04-12,South Maroubra Rockpool,18,27.3,Sydney City Ocean Beaches,0,26.1
Randwick Council,151.2582,-33.95354,2013-04-02,South Maroubra Rockpool,38,27.3,Sydney City Ocean Beaches,0,24.4
Randwick Council,151.2582,-33.95354,2013-03-19,South Maroubra Rockpool,16,27.3,Sydney City Ocean Beaches,0,24.2
Randwick Council,151.2582,-33.95354,2013-03-13,South Maroubra Rockpool,5,27.3,Sydney City Ocean Beaches,0,29.4
Randwick Council,151.2582,-33.95354,2013-02-17,South Maroubra Rockpool,480,27.3,Sydney City Ocean Beaches,13.6,26.3
Randwick Council,151.2582,-33.95354,2013-03-01,South Maroubra Rockpool,22,27.3,Sydney City Ocean Beaches,28.6,21.2
Randwick Council,151.2582,-33.95354,2013-02-23,South Maroubra Rockpool,570,27.3,Sydney City Ocean Beaches,7.2,24.8
Randwick Council,151.2582,-33.95354,2013-01-24,South Maroubra Rockpool,83,27.3,Sydney City Ocean Beaches,0,27.5
